,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,genres1
12876,tt0274959,movie,Thodarum,Thodarum,0,1999,149,"Drama,Romance",5.3,210,Drama
12882,tt1468757,movie,Zombie Women of Satan,Zombie Women of Satan,0,2009,85,"Comedy,Horror,Romance",3.3,836,Comedy
12883,tt0460810,movie,The Great Buck Howard,The Great Buck Howard,0,2008,90,"Adventure,Comedy,Drama",6.4,13499,Adventure
12884,tt0202377,movie,The Swallow,La golondrina,0,1938,150,"Drama,Romance,War",6.5,6,Drama
12891,tt9614868,movie,Jhol,Jhol,0,2019,112,"Comedy,Drama",8.1,40,Comedy
12896,tt3437722,movie,Not for the Saving,Not for the Saving,0,2014,80,Drama,8.0,13,Drama
12907,tt0077137,movie,At the Service of Spanish Womanhood,Al servicio de la mujer española,0,1978,99,Drama,6.6,39,Drama
12908,tt5752916,movie,Traces of Gore II,Traces of Gore II,0,2016,60,"Documentary,Horror",1.4,27,Documentary
12913,tt0192834,movie,¿Y mañana?,¿Y mañana?,0,1967,77,Comedy,5.8,21,Comedy
12918,tt5332192,movie,Krishnan Marriage Story,Krishnan Marriage Story,0,2011,133,"Drama,Romance",6.2,11,Drama
12922,tt0476240,movie,La gran final,La gran final,0,2006,85,Comedy,6.9,493,Comedy
12925,tt8169942,movie,As I Walk Through the Valley,As I Walk Through the Valley,0,2017,85,Documentary,7.8,5,Documentary
12926,tt0304478,movie,No Dogs Allowed,No Dogs Allowed,0,2002,98,"Adventure,Comedy,Crime",7.1,11,Adventure
12930,tt2521404,movie,The Book of Esther,The Book of Esther,0,2013,90,Drama,4.2,970,Drama
12933,tt0203613,movie,Kasr El Shawk,Kasr El Shawk,0,1967,130,"Drama,History",6.7,111,Drama
12935,tt2670830,movie,Last Minute,Last Minute,0,2013,82,Comedy,3.6,700,Comedy
12941,tt0252888,movie,Open Sea,Anoihti thalassa,0,1954,80,"Drama,Romance",5.8,15,Drama
12944,tt0175581,movie,Dragon's Return,Drak sa vracia,0,1968,82,Drama,7.2,291,Drama
12954,tt1323019,movie,Zay el naharda,Zay el naharda,0,2008,95,"Drama,Mystery,Romance",7.0,769,Drama
12956,tt0058584,movie,Shiro to kuro,Shiro to kuro,0,1963,113,Drama,7.2,12,Drama
12958,tt6590978,movie,Daddy's Daughter,Daddy's Daughter,0,2017,97,Drama,7.7,40,Drama
12959,tt0260798,movie,What Is a Good Teacher,Chi chung sze loi liu,0,2000,89,Drama,6.3,23,Drama
12964,tt0396243,movie,Tam za lesem,Tam za lesem,0,1962,91,War,4.9,7,War
12967,tt0162861,movie,Anton,Anton,0,1973,77,Drama,5.1,16,Drama
12968,tt0371922,movie,Saaya,Saaya,0,2003,135,"Drama,Fantasy,Mystery",5.8,871,Drama
12972,tt2042448,movie,Amor del regio,Amor del regio,0,2011,110,Comedy,7.3,15,Comedy
12973,tt0477607,movie,Day Break,Dame sobh,0,2005,82,Drama,6.9,243,Drama
12979,tt0047252,movie,Murió hace quince años,Murió hace quince años,0,1954,101,Drama,5.5,32,Drama
12981,tt3161852,movie,Metal Down Under,Metal Down Under,0,2014,165,"Documentary,Music",8.1,13,Documentary
12986,tt2187105,movie,The Backward Class,The Backward Class,0,2014,91,"Documentary,Drama",8.7,29,Documentary
12988,tt0012952,movie,Blood and Sand,Blood and Sand,0,1922,108,"Drama,Romance,Sport",6.5,1241,Drama
12992,tt4712628,movie,Mathai Kuzhappakkaranalla,Mathai Kuzhappakkaranalla,0,2014,110,"Comedy,Drama",4.1,56,Comedy
12996,tt4668742,movie,Welcome Zindagi,Welcome Zindagi,0,2015,135,"Comedy,Drama",7.8,60,Comedy
12997,tt3561808,movie,Rio Mumbai,Rio Mumbai,0,2017,87,Adventure,6.9,14,Adventure
12998,tt6193812,movie,Atoosa's Laghters,Khandehaye-Atoosa,0,2016,76,Drama,3.8,133,Drama
12999,tt0036016,movie,Hoppy Serves a Writ,Hoppy Serves a Writ,0,1943,67,"Action,Adventure,Western",6.9,193,Action
13000,tt0147189,movie,Portrait of Christy,Portrait of Christy,1,1990,82,Adult,7.3,27,Adult
13001,tt1453440,movie,Peeping Blog,Peeping Blog,0,2011,75,"Horror,Thriller",2.3,20,Horror
13003,tt1734428,movie,Childish Games,Dictado,0,2012,95,"Horror,Thriller",5.5,1121,Horror
13006,tt0182686,movie,Operation Bororo,Akce Bororo,0,1973,90,Sci-Fi,6.7,85,Sci-Fi
13019,tt0430016,movie,The Devil's Filmmaker: Bohica,The Devil's Filmmaker: Bohica,0,2003,82,Comedy,7.0,12,Comedy
13028,tt0111651,movie,Waati,Waati,0,1995,140,Drama,7.2,44,Drama
13034,tt0112410,movie,Au petit Marguery,Au petit Marguery,0,1995,95,"Comedy,Drama,Romance",6.6,315,Comedy
13035,tt0210163,movie,My Little Business,Ma petite entreprise,0,1999,96,"Comedy,Drama",6.4,706,Comedy
13039,tt7901798,movie,Sheeple,Maghzhaye Koochake Zang Zadeh,0,2018,103,"Crime,Drama,Thriller",7.6,3395,Crime
13045,tt2179171,movie,Calling All Earthlings,Calling All Earthlings,0,2018,74,"Documentary,History,Sci-Fi",6.9,59,Documentary
13051,tt0183887,movie,Three Days,Three Days,0,1999,84,"Documentary,Music",7.3,100,Documentary
13055,tt0067314,movie,Kotch,Kotch,0,1971,113,"Comedy,Drama",6.6,1284,Comedy
13057,tt4532596,movie,Iran Burger,Iran Burger,0,2015,113,"Comedy,Drama,Family",4.4,403,Comedy
13059,tt0105328,movie,Schtonk,Schtonk,0,1992,115,Comedy,7.2,3309,Comedy
13061,tt0274985,movie,Las tres pelonas,Las tres pelonas,0,1958,75,"Comedy,Drama,Music",5.1,7,Comedy
13068,tt0302213,movie,Yasar Is Neither Alive Nor Dead,Yasar ne yasar ne yasamaz,0,1975,79,Comedy,6.7,175,Comedy
13073,tt0084635,movie,Scandale,Scandale,1,1982,81,"Adult,Comedy",5.6,56,Adult
13075,tt5203724,movie,The Shelter,The Shelter,0,2016,75,Documentary,8.5,10,Documentary
13078,tt5178278,movie,Vedalam,Vedalam,0,2015,148,"Action,Drama",6.2,5835,Action
13079,tt0029126,movie,A Lawman Is Born,A Lawman Is Born,0,1937,58,Western,5.8,57,Western
13081,tt2125467,movie,Charles Bradley: Soul of America,Charles Bradley: Soul of America,0,2012,75,"Biography,Documentary,Music",7.6,591,Biography
13082,tt0021284,movie,The Rampant Age,The Rampant Age,0,1930,60,Drama,4.9,19,Drama
13083,tt1463188,movie,Ngai chai dor ching,Ngai chai dor ching,0,2009,106,"Comedy,Romance",5.6,149,Comedy
13085,tt0147861,movie,Avariya,Avariya,0,1965,98,"Crime,Mystery,Thriller",6.5,20,Crime
13086,tt0037615,movie,Cornered,Cornered,0,1945,102,"Drama,Film-Noir,Thriller",6.7,2046,Drama
13091,tt6972372,movie,Place publique,Place publique,0,2018,98,"Comedy,Drama",5.9,777,Comedy
13093,tt0027130,movie,Trails of the Wild,Trails of the Wild,0,1935,60,"Action,Adventure,Drama",4.8,21,Action
13096,tt0114075,movie,The Sunset Boys,Pakten,0,1995,96,"Comedy,Crime,Drama",5.9,137,Comedy
13097,tt0061207,movie,Yngsjömordet,Yngsjömordet,0,1966,113,"Biography,Crime,Drama",6.6,127,Biography
13102,tt3254570,movie,The Worst Year of My Life,The Worst Year of My Life,0,2015,81,"Comedy,Drama",5.3,155,Comedy
13108,tt0189849,movie,The Maverick,Odpadnik,0,1988,95,"Action,Crime",5.4,7,Action
13109,tt7042862,movie,The Man Who Killed Hitler and Then the Bigfoot,The Man Who Killed Hitler and Then the Bigfoot,0,2018,98,"Adventure,Drama,Sci-Fi",5.7,9979,Adventure
13112,tt0198819,movie,Ne parliamo lunedì,Ne parliamo lunedì,0,1989,100,"Crime,Drama,Romance",6.2,24,Crime
13113,tt1202514,movie,Accident,Yi ngoi,0,2009,89,"Mystery,Thriller",6.6,2968,Mystery
13117,tt0222868,movie,Bésame en la boca,Bésame en la boca,0,1995,99,"Comedy,Fantasy,Romance",6.7,32,Comedy
13120,tt8396236,movie,Mazhayathu,Mazhayathu,0,2018,123,"Drama,Family",6.8,200,Drama
13121,tt1623280,movie,Night Club,Night Club,0,2011,95,Comedy,6.4,231,Comedy
13122,tt0292921,movie,Anego,Anego,0,1988,101,"Crime,Drama",7.0,38,Crime
13124,tt4312664,movie,Girl Fight: A Muay Thai Story,Girl Fight: A Muay Thai Story,0,2015,90,Documentary,8.4,9,Documentary
13130,tt4414694,movie,Dreams Rewired,Dreams Rewired,0,2015,88,"Documentary,History,News",5.8,115,Documentary
13137,tt4328934,movie,Taramani,Taramani,0,2017,150,"Drama,Romance",7.5,1315,Drama
13138,tt0162426,movie,Short Sharp Shock,Kurz und schmerzlos,0,1998,94,"Crime,Drama,Thriller",7.3,4108,Crime
13142,tt0412972,movie,Marmalade,Marmalade,0,2004,91,Comedy,5.2,54,Comedy
13144,tt0427598,movie,"No tuvo tiempo, la hurbanistoria de Rockdrigo","No tuvo tiempo, la hurbanistoria de Rockdrigo",0,2004,84,Documentary,7.6,10,Documentary
13145,tt0057261,movie,Lord of the Flies,Lord of the Flies,0,1963,92,"Adventure,Drama,Thriller",6.9,17308,Adventure
13147,tt2072236,movie,Soundbreaker,Soundbreaker,0,2012,86,"Biography,Documentary,Music",7.3,94,Biography
13148,tt0090002,movie,Sha Fu,Sha Fu,0,1986,100,Drama,2.5,61,Drama
13149,tt2429086,movie,Hero,Hero,0,2012,163,"Action,Drama,Thriller",3.8,221,Action
13152,tt0082535,movie,Hua ji shi dai,Hua ji shi dai,0,1981,101,"Action,Comedy,Drama",5.4,80,Action
13157,tt0022204,movie,Hell on Earth,Niemandsland,0,1931,93,"Drama,War",6.7,103,Drama
13158,tt2403949,movie,Seattle's Loch Ness: The Lake Washington Sea Monster,Seattle's Loch Ness: The Lake Washington Sea Monster,0,2012,65,Mystery,5.7,14,Mystery
13159,tt0036757,movie,Destiny,Destiny,0,1944,65,"Crime,Drama,Fantasy",6.3,129,Crime
13160,tt7344658,movie,Fangirl Fanboy,Fangirl Fanboy,0,2017,99,"Comedy,Romance",7.6,28,Comedy
13163,tt0152492,movie,Snooker,Hagiga B'Snuker,0,1975,95,Comedy,7.5,650,Comedy
13168,tt2778964,movie,Hacksaw: Documentary of a Psycho Killer,Hacksaw: Documentary of a Psycho Killer,0,2012,73,Horror,7.2,6,Horror
13169,tt3484576,movie,Anderson - Anatomie des Verrats,Anderson - Anatomie des Verrats,0,2014,90,Documentary,6.6,33,Documentary
13173,tt1635429,movie,Cherkess,Cherkess,0,2010,117,Drama,5.7,116,Drama
13175,tt0390559,movie,Tiger,Tiger,0,1979,140,"Action,Drama",6.5,32,Action
13179,tt0803057,movie,The Promotion,The Promotion,0,2008,86,Comedy,5.6,18064,Comedy
13181,tt0316653,movie,Spider's Web,Spider's Web,0,2002,88,"Crime,Romance,Thriller",4.4,630,Crime
13182,tt0050915,movie,Run of the Arrow,Run of the Arrow,0,1957,86,Western,6.7,1903,Western
13185,tt0290808,movie,Planet of the Pitts,Planet of the Pitts,0,2004,112,"Action,Comedy",4.3,115,Action
13188,tt0089370,movie,The Jewel of the Nile,The Jewel of the Nile,0,1985,106,"Action,Adventure,Comedy",6.2,50351,Action
13191,tt4936526,movie,I Shot Bi Kidude,I Shot Bi Kidude,0,2015,74,"Comedy,Documentary,Musical",8.2,17,Comedy
13194,tt0095277,movie,Hao nu shi ba jia,Hao nu shi ba jia,0,1988,83,"Comedy,Drama",5.9,30,Comedy
13200,tt9143942,movie,The Goose Goes South,Daegwanramcha,0,2018,110,"Drama,Music",6.2,19,Drama
13201,tt0228684,movie,Women in Heat Behind Bars,Ori no naka no hoshigaru onnatachi,0,1987,70,"Action,Crime,Thriller",5.5,23,Action
13206,tt0107353,movie,L.A. Goddess,L.A. Goddess,0,1993,96,"Comedy,Drama,Romance",4.4,71,Comedy
13207,tt2934340,movie,Ella and Friends 2,Ella ja kaverit 2 - Paterock,0,2013,84,Family,6.8,95,Family
13212,tt2896768,movie,Berlin Calling,Berlin Calling,0,2015,81,"Biography,Documentary,Drama",7.3,37,Biography
13219,tt0468751,movie,A Gap in the Skin,Hada no sukima,0,2004,77,Drama,5.1,55,Drama
13221,tt0406006,movie,"Jûhassai, umi e","Jûhassai, umi e",0,1979,110,Drama,7.1,14,Drama
13224,tt0784146,movie,Watch Out for ZouZou,Khally ballak men ZouZou,0,1972,132,"Comedy,Musical,Romance",6.4,358,Comedy
13227,tt8561556,movie,Nankana,Nankana,0,2018,126,"Drama,History,Musical",7.8,42,Drama
13232,tt0166314,movie,Tokyo Rampage,Poruno sutâ,0,1998,98,Crime,6.5,884,Crime
13238,tt0057349,movie,The Hope,Nadeje,0,1964,92,"Drama,Romance",7.7,53,Drama
13241,tt0312857,movie,Sound of the Tides,Kaichô-on,0,1980,127,Drama,6.5,8,Drama
13243,tt0091544,movie,Monster in the Closet,Monster in the Closet,0,1986,90,"Comedy,Horror,Sci-Fi",4.9,2347,Comedy
13244,tt2354956,movie,Shyamal Uncle Turns Off the Lights,Shyamal Uncle Turns Off the Lights,0,2012,65,Drama,6.3,18,Drama
13247,tt0095915,movie,Promis... juré!,Promis... juré!,0,1987,98,"Comedy,War",6.0,58,Comedy
13248,tt0108174,movie,So I Married an Axe Murderer,So I Married an Axe Murderer,0,1993,93,"Comedy,Romance",6.4,33117,Comedy
13249,tt0872094,movie,Children,Börn,0,2006,93,Drama,7.3,615,Drama
13250,tt6151318,movie,Armor: Biracial in the Deep South,Armor: Biracial in the Deep South,0,2017,65,Documentary,7.5,13,Documentary
13251,tt3833488,movie,Bury,Bury,0,2014,79,"Fantasy,Mystery,Thriller",3.4,76,Fantasy
13252,tt0061927,movie,Luv,Luv,0,1967,93,"Comedy,Romance",5.5,465,Comedy
13262,tt10404324,movie,The Banger,Bourák,0,2020,110,Comedy,3.5,31,Comedy
13265,tt0110022,movie,The Hidden II,The Hidden II,0,1993,91,"Crime,Horror,Sci-Fi",2.9,1201,Crime
13266,tt0808386,movie,Murder: No Apparent Motive,Murder: No Apparent Motive,0,1984,75,"Crime,Documentary",7.3,121,Crime
13269,tt0050868,movie,Punar Milan,Punar Milan,0,1957,94,Drama,6.7,9,Drama
13272,tt0054296,movie,Seven Ways from Sundown,Seven Ways from Sundown,0,1960,87,"Action,Adventure,Drama",6.9,847,Action
13274,tt0242379,movie,Circus in an Uproar,Circus op stelten,0,1972,69,Family,6.6,11,Family
13275,tt1764275,movie,The Deep,Djúpið,0,2012,95,"Action,Drama",6.6,5007,Action
13278,tt1937372,movie,The Fourth Noble Truth,The Fourth Noble Truth,0,2014,87,"Drama,Romance",6.8,12,Drama
13281,tt5059406,movie,I Am the Pretty Thing That Lives in the House,I Am the Pretty Thing That Lives in the House,0,2016,89,"Drama,Horror,Mystery",4.5,12793,Drama
13286,tt5336230,movie,Mischievous Kiss the Movie Part 1: High School,Itazurana Kiss Part 1: High School Hen,0,2016,103,"Comedy,Drama,Romance",6.8,75,Comedy
13288,tt0054407,movie,Le Trou,Le trou,0,1960,131,"Crime,Drama,Thriller",8.5,15120,Crime
13291,tt0099267,movie,World Cup '90,Cicciolina e Moana 'Mondiali',1,1990,81,Adult,7.0,119,Adult
13294,tt0202402,movie,Whatever It Takes,Whatever It Takes,0,2000,94,"Comedy,Drama,Romance",5.5,9839,Comedy
13300,tt0088778,movie,Bayo,Bayo,0,1985,99,Drama,6.7,42,Drama
13302,tt0155246,movie,Teen Sau Din Ke Baad,Teen Sau Din Ke Baad,0,1938,158,Adventure,6.4,10,Adventure
13308,tt0797833,movie,Devaki,Devaki,0,2005,87,Drama,4.3,30,Drama
13311,tt0004905,movie,The Arab,The Arab,0,1915,50,"Adventure,Drama",5.4,25,Adventure
13324,tt0428443,movie,The Hours Go By,Cómo pasan las horas,0,2005,85,Drama,6.6,61,Drama
13327,tt0125754,movie,The Guardians,Formynderne,0,1978,103,Drama,4.2,12,Drama
13328,tt1680052,movie,Diago,Ao ge,0,2010,89,Drama,5.6,10,Drama
13329,tt0060150,movie,Barrier,Bariera,0,1966,77,"Comedy,Drama",6.9,398,Comedy
13332,tt0031868,movie,Robert Koch: The Battle Against Death,"Robert Koch, der Bekämpfer des Todes",0,1939,113,"Biography,Drama,History",6.5,62,Biography
13333,tt9351220,movie,My Great Grandfather,My Great Grand Father,0,2019,122,Drama,4.7,105,Drama
13334,tt0997483,movie,Polvo de ángel,Polvo de ángel,0,2007,105,Sci-Fi,3.7,22,Sci-Fi
13337,tt0091491,movie,Maschenka,Maschenka,0,1987,103,"Drama,Romance",7.2,40,Drama
13338,tt5043096,movie,Go Fish,Go Fish,0,2016,74,"Comedy,Drama,Family",6.8,54,Comedy
13339,tt0055210,movie,Das Mädchen und der Staatsanwalt,Das Mädchen und der Staatsanwalt,0,1962,88,Drama,6.8,27,Drama
13340,tt2780610,movie,No Weapon Shall Prosper,No Weapon Shall Prosper,0,2014,155,"Action,Drama,Romance",6.1,34,Action
13342,tt0140107,movie,Head Clinic,Head Clinic,1,1987,75,Adult,6.5,13,Adult
13344,tt0028422,movie,Tundra,Tundra,0,1936,75,Adventure,6.2,33,Adventure
13346,tt0099417,movie,The Devil in America,Le diable d'Amérique,0,1990,72,Documentary,7.4,11,Documentary
13350,tt0118246,movie,Die Überlebenden,Die Überlebenden,0,1996,90,Documentary,6.9,30,Documentary
13353,tt0073480,movie,Mr. Quilp,The Old Curiosity Shop,0,1975,118,Musical,6.6,62,Musical
13354,tt0244243,movie,Sweet & Sour,Sweet & Sour,1,1974,56,Adult,5.5,14,Adult
13355,tt0260734,movie,Belinda dos Orixás na Praia dos Desejos,Belinda dos Orixás na Praia dos Desejos,0,1979,84,Thriller,5.1,19,Thriller
13358,tt0765043,movie,The Drums of Destiny,The Drums of Destiny,0,1962,81,Documentary,7.3,12,Documentary
13364,tt0250575,movie,"Marie, the Doll",Marie-poupée,0,1976,120,Drama,6.4,245,Drama
13372,tt4586004,movie,Tembus,Tembus,0,2014,90,"Drama,Thriller",4.2,24,Drama
13373,tt3029836,movie,Dead But Dreaming,Dead But Dreaming,0,2013,94,Horror,4.8,41,Horror
13374,tt0195526,movie,The Cable Club,Antenneforeningen,0,1999,50,Drama,5.7,188,Drama
13375,tt0195192,movie,Provincia violenta,Provincia violenta,0,1978,76,"Action,Crime,Thriller",4.0,98,Action
13379,tt4572116,movie,The Haunted,The Haunted,0,2018,75,"Horror,Mystery,Thriller",3.5,320,Horror
13383,tt0160153,movie,Crazed,Crazed,1,1992,65,Adult,7.4,25,Adult
13394,tt2329582,movie,Voyage,Voyage,0,2013,99,Drama,4.6,149,Drama
13397,tt6870762,movie,Camp New: Humble Pie,Camp New: Humble Pie,0,2017,87,Family,6.4,7,Family
13401,tt0191801,movie,Invincible Enforcer,Ba wan zui ren,0,1979,114,Drama,5.3,42,Drama
13404,tt8185374,movie,Staff Only,Staff Only,0,2019,82,Drama,6.1,162,Drama
13406,tt0810970,movie,Everything's Cool,Everything's Cool,0,2007,89,Documentary,6.9,202,Documentary
13409,tt6643762,movie,Raakavedos,Raakavedos,0,2016,51,"Horror,Mystery,Thriller",5.6,27,Horror
13412,tt0113245,movie,Hai gen,Hai gen,0,1995,96,Drama,6.8,13,Drama
13413,tt1105751,movie,The Bellydancers of Cairo,The Bellydancers of Cairo,0,2006,73,Documentary,7.5,6,Documentary
13414,tt0039501,movie,It Happened in Brooklyn,It Happened in Brooklyn,0,1947,104,"Comedy,Musical,Romance",6.5,739,Comedy
13416,tt0075269,movie,The Sternstein Manor,Sternsteinhof,0,1976,125,Drama,7.0,58,Drama
13420,tt0039311,movie,Desert Fury,Desert Fury,0,1947,96,"Crime,Drama,Film-Noir",6.7,1282,Crime
13422,tt1455613,movie,Caribbean Basterds,Caribbean Basterds,0,2010,90,Action,3.6,85,Action
13425,tt0338202,movie,List otbrulen,List otbrulen,0,2002,104,Drama,6.7,21,Drama
13431,tt1068976,movie,Unflinching Triumph: The Philip Rockhammer Story,Unflinching Triumph: The Philip Rockhammer Story,0,2007,118,"Comedy,Sport",7.9,38,Comedy
13433,tt0108396,movie,Trotskiy,Trotskiy,0,1994,98,"Biography,Drama",6.0,33,Biography
13443,tt7551252,movie,The Kid from the Big Apple: Before We Forget,The Kid from the Big Apple: Before We Forget,0,2017,115,Drama,7.2,38,Drama
13446,tt1444261,movie,Gangsterboys,Gangsterboys,0,2010,82,"Comedy,Crime",4.2,571,Comedy
13449,tt1245098,movie,Robert Williams Mr. Bitchin',Robert Williams Mr. Bitchin',0,2010,89,"Biography,Documentary",7.4,29,Biography
13452,tt0245995,movie,Kiraathakudu,Kiraathakudu,0,1986,148,"Action,Crime,Romance",7.1,36,Action
13467,tt0012427,movie,Madame Peacock,Madame Peacock,0,1920,60,Drama,6.0,9,Drama
13468,tt0321364,movie,Bajar es lo peor,Bajar es lo peor,0,2002,84,Drama,5.3,9,Drama
13470,tt1365592,movie,Cure for Love,Cure for Love,0,2008,59,Documentary,6.4,15,Documentary
13471,tt1137972,movie,Kim Ki-duk: Cineaste of the Wild Beauty,"Kim Ki-duk, cinéaste de la beauté convulsive",0,2007,62,Documentary,7.8,8,Documentary
13472,tt4991308,movie,Zombie Cop,Zombie Cop,0,2015,59,"Comedy,Crime,Fantasy",5.3,6,Comedy
13476,tt0178543,movie,Virgin of the Jungle,Gungala la vergine della giungla,0,1967,87,Adventure,4.6,71,Adventure
13478,tt0043424,movie,Come Fill the Cup,Come Fill the Cup,0,1951,113,Drama,6.9,413,Drama
13481,tt1227146,movie,Family Inc.,Family Inc.,0,2008,75,Documentary,7.0,10,Documentary
13482,tt8594376,movie,Into the Labyrinth,L'uomo del labirinto,0,2019,130,"Horror,Mystery,Thriller",5.6,1552,Horror
13488,tt0314620,movie,De schippers van de Kameleon,De schippers van de Kameleon,0,2003,100,"Adventure,Family",6.1,1272,Adventure
13492,tt0068605,movie,Four Riders,Si qi shi,0,1972,109,"Action,Drama",6.2,150,Action
13503,tt0345855,movie,The Republic of Love,The Republic of Love,0,2003,95,"Comedy,Drama,Romance",6.0,491,Comedy
13505,tt0053140,movie,Operation Amsterdam,Operation Amsterdam,0,1959,104,"Drama,History,War",6.4,647,Drama
13511,tt0052729,movie,Despedida de soltero,Despedida de soltero,0,1961,76,Comedy,5.2,10,Comedy
13512,tt0032209,movie,Angels Over Broadway,Angels Over Broadway,0,1940,79,"Adventure,Comedy,Crime",6.6,975,Adventure
13514,tt1989632,movie,Surge of Power: Revenge of the Sequel,Surge of Power: Revenge of the Sequel,0,2016,90,"Action,Comedy",5.1,123,Action
13516,tt4503258,movie,Ichchi,Ichchi,0,2011,73,Horror,5.2,23,Horror
13522,tt0791315,movie,Keillers park,Keillers park,0,2006,91,"Drama,Romance",5.6,461,Drama
13532,tt0059945,movie,Zelyonyy ogonyok,Zelyonyy ogonyok,0,1964,74,Comedy,7.1,63,Comedy
13537,tt8710194,movie,Ishq My Religion,Ishq My Religion,0,2019,155,"Adventure,Romance",7.5,13,Adventure
13542,tt6108024,movie,Eglantine,Eglantine,0,2016,70,Drama,7.0,9,Drama
13545,tt2262171,movie,3.11: Surviving Japan,3.11: Surviving Japan,0,2013,90,"Documentary,History",8.6,79,Documentary
13546,tt4681432,movie,The Dunes,The Dunes,0,2019,88,"Drama,Mystery,Thriller",3.7,77,Drama
13553,tt0050496,movie,Hell Canyon Outlaws,Hell Canyon Outlaws,0,1957,72,Western,6.4,39,Western
13556,tt2448958,movie,El jardín secreto,El jardín secreto,0,2012,80,Documentary,8.0,8,Documentary
13557,tt0303893,movie,De regreso (El país dormido),De regreso (El país dormido),0,1991,85,Drama,7.8,5,Drama
13558,tt0238119,movie,Boys Don't Cry,Chlopaki nie placza,0,2000,90,"Comedy,Crime",7.6,5523,Comedy
13561,tt0846109,movie,Cheating in Chains,Trair e Coçar é Só Começar,0,2006,83,Comedy,6.3,418,Comedy
13563,tt7715192,movie,Winterskin,Winterskin,0,2018,84,"Action,Fantasy,Horror",3.7,239,Action
13564,tt10680412,movie,Doctor Death,The Doctor Will Kill You Now,0,2019,90,"Drama,Thriller",4.0,163,Drama
13567,tt6447462,movie,Angry Kid,Angry Kid,0,2013,95,Comedy,6.4,9,Comedy
13569,tt0037873,movie,La leyenda del bandido,La leyenda del bandido,0,1944,82,"Adventure,Drama,Western",5.2,5,Adventure
13579,tt9466848,movie,Kedara,Kedara,0,2019,114,Drama,7.1,177,Drama
13582,tt0180287,movie,The Girl in the Park,Visnja na Tasmajdanu,0,1968,99,Romance,6.7,173,Romance
